uuid,nombre,apellido,genero,email,telefono,ciudad,pais,codigo_postal,fecha_nacimiento,edad,foto_url,fecha_registro_api,segmento_edad,fecha_procesamiento
f2918a74-38b8-40d4-b10d-130a7be213fa,Lynn,Jimenez,female,lynn.jimenez@example.com,(731) 965-7221,Costa Mesa,United States,19729,1973-10-08,52,https://randomuser.me/api/portraits/women/4.jpg,2015-03-14,Maduro,2026-06-22 21:40:40
6407707c-0fd7-44b9-b798-6ffa19eb52f9,Hans-Rainer,Brock,male,hans-rainer.brock@example.com,0311-7944317,Waldmünchen,Germany,36205,1948-03-10,78,https://randomuser.me/api/portraits/men/37.jpg,2018-02-21,Senior,2026-06-22 21:40:40
a0e2b01c-c1fb-4121-b139-f83add59dc2c,Estelle,Arnaud,female,estelle.arnaud@example.com,02-74-89-43-17,Créteil,France,70828,1971-12-30,54,https://randomuser.me/api/portraits/women/90.jpg,2006-05-06,Maduro,2026-06-22 21:40:40
9c7d33b1-2b33-4662-bb2a-7292d9664594,Jack,Gagnon,male,jack.gagnon@example.com,K77 J97-1680,Hampstead,Canada,J6B 6Y5,1964-01-27,62,https://randomuser.me/api/portraits/men/17.jpg,2015-10-19,Maduro,2026-06-22 21:40:40
283e056f-a529-4cb6-b933-50a3bc6cfac4,David,Montero,male,david.montero@example.com,957-692-649,San Sebastián de Los Reyes,Spain,44511,1983-10-18,42,https://randomuser.me/api/portraits/men/92.jpg,2013-05-02,Adulto,2026-06-22 21:40:40
5f42c71f-9385-4418-9dde-ce9f2732bd40,Adrián,León,male,adrian.leon@example.com,949-797-012,Torrevieja,Spain,49990,1961-05-21,65,https://randomuser.me/api/portraits/men/0.jpg,2010-02-22,Senior,2026-06-22 21:40:40
409f729a-62b1-402f-8042-429b9abed1b9,Vílson,Rezende,male,vilson.rezende@example.com,(05) 1122-6879,Anápolis,Brazil,61067,1969-09-11,56,https://randomuser.me/api/portraits/men/43.jpg,2017-08-27,Maduro,2026-06-22 21:40:40
3ebf84b7-c38e-424e-9cea-736a9abbbddf,Juan,Stanley,male,juan.stanley@example.com,(589) 288-8719,Cincinnati,United States,72926,1977-12-21,48,https://randomuser.me/api/portraits/men/40.jpg,2009-04-08,Maduro,2026-06-22 21:40:40
d961d01d-e28f-47a0-9e5b-a67813d194e5,Radomir,Radosavljević,male,radomir.radosavljevic@example.com,013-6415-289,Malo Crniće,Serbia,43967,1950-03-07,76,https://randomuser.me/api/portraits/men/82.jpg,2010-04-13,Senior,2026-06-22 21:40:40
4ae5b90b-f237-4232-941f-79c6e76b76a8,Jade,Morin,female,jade.morin@example.com,W17 E39-8429,Delta,Canada,Y8A 6E6,1962-01-23,64,https://randomuser.me/api/portraits/women/33.jpg,2014-09-15,Maduro,2026-06-22 21:40:40
d254aa90-1d4e-4c2f-ac32-eaa7ee3a6174,Catrin,Ganter,female,catrin.ganter@example.com,0458-4658570,Aalen,Germany,14436,1965-12-18,60,https://randomuser.me/api/portraits/women/19.jpg,2014-08-23,Maduro,2026-06-22 21:40:40
1688a1a2-662e-4d79-bf9d-e5e2cff42681,محمدعلی,نكو نظر,male,mhmdaaly.nkwnzr@example.com,090-15482516,قزوین,Iran,54044,1994-04-15,32,https://randomuser.me/api/portraits/men/19.jpg,2020-07-15,Adulto,2026-06-22 21:40:40
60c11355-b3af-4311-8431-b9bad941069c,Félix,Morales,male,felix.morales@example.com,981-470-846,Barcelona,Spain,86043,1979-05-07,47,https://randomuser.me/api/portraits/men/80.jpg,2002-11-10,Maduro,2026-06-22 21:40:40
d79d39a5-7bed-4786-877f-95be69b4f11f,Guenter,Spies,male,guenter.spies@example.com,0196-8396721,Schleusingen,Germany,40456,1970-10-11,55,https://randomuser.me/api/portraits/men/73.jpg,2003-09-23,Maduro,2026-06-22 21:40:40
5290ad21-c2b2-4d16-942c-e37288073390,Rurique,Melo,male,rurique.melo@example.com,(88) 7742-7265,Goiânia,Brazil,41858,1966-02-03,60,https://randomuser.me/api/portraits/men/27.jpg,2007-12-27,Maduro,2026-06-22 21:40:40
889b1cdd-dd39-4b1f-aa7b-d191fce0feaa,Marine,Garcia,female,marine.garcia@example.com,02-62-26-70-64,Poitiers,France,30480,1964-07-19,61,https://randomuser.me/api/portraits/women/78.jpg,2022-02-19,Maduro,2026-06-22 21:40:40
48972a55-5264-4cb8-a748-59650f327337,Milan,Dumas,male,milan.dumas@example.com,04-37-63-39-28,Saint-Étienne,France,23444,1961-06-22,65,https://randomuser.me/api/portraits/men/81.jpg,2002-05-24,Senior,2026-06-22 21:40:40
90329bee-e77f-4e68-b32b-42656d1cd9bf,Christel,Robert,female,christel.robert@example.com,079 110 25 07,Sierre,Switzerland,6289,1987-02-24,39,https://randomuser.me/api/portraits/women/45.jpg,2018-07-30,Adulto,2026-06-22 21:40:40
6cafc26e-916e-4473-9add-d526ce20c5a3,Robert,Fields,male,robert.fields@example.com,01-6758-8762,Nowra,Australia,1158,2001-04-25,25,https://randomuser.me/api/portraits/men/46.jpg,2009-08-07,Adulto,2026-06-22 21:40:40
28be0b24-1e4a-425f-8fab-0b0e773aa1d3,Gerald,Webb,male,gerald.webb@example.com,016974 05505,Bristol,United Kingdom,KA3V 0XQ,1991-09-06,34,https://randomuser.me/api/portraits/men/57.jpg,2003-07-18,Adulto,2026-06-22 21:40:40
ac368934-ca84-4a8c-980f-e3db8b455999,محمدامين,سالاری,male,mhmdmyn.slry@example.com,053-00155283,نجف‌آباد,Iran,21286,1953-08-04,72,https://randomuser.me/api/portraits/men/10.jpg,2021-07-11,Senior,2026-06-22 21:40:40
f8f47e2b-cfa0-4fdd-b395-53b7d64bd0a4,Silje,Petersen,female,silje.petersen@example.com,76355394,Fredeikssund,Denmark,15815,1973-03-26,53,https://randomuser.me/api/portraits/women/42.jpg,2009-10-09,Maduro,2026-06-22 21:40:40
4d7233e3-73d7-45e7-bdf2-76d4decd4057,Rieuwert,Wierstra,male,rieuwert.wierstra@example.com,(0256) 951211,Schagen,Netherlands,2529 XI,1985-02-17,41,https://randomuser.me/api/portraits/men/55.jpg,2007-03-27,Adulto,2026-06-22 21:40:40
b18928cd-8f1f-4b1e-bead-af67c0561f5b,Luis,Iglesias,male,luis.iglesias@example.com,(689) 496 3658,Ahuacatlán,Mexico,47602,1954-07-13,71,https://randomuser.me/api/portraits/men/84.jpg,2008-03-19,Senior,2026-06-22 21:40:40
63847856-f83c-4c96-a301-ffd7f4b4b683,Eileen,Nes,female,eileen.nes@example.com,60978207,Ilseng,Norway,3474,1965-07-18,60,https://randomuser.me/api/portraits/women/45.jpg,2009-09-02,Maduro,2026-06-22 21:40:40
4f41de07-5ef6-41b7-bb9e-2c30da2cce0e,Jules,Jean,male,jules.jean@example.com,03-86-04-41-51,Roubaix,France,56371,1954-05-18,72,https://randomuser.me/api/portraits/men/18.jpg,2010-01-05,Senior,2026-06-22 21:40:40
31b72411-7443-4e82-8017-fff91db98f06,Cacilda,Monteiro,female,cacilda.monteiro@example.com,(90) 7612-4956,Almirante Tamandaré,Brazil,10810,1999-07-31,26,https://randomuser.me/api/portraits/women/81.jpg,2005-04-02,Adulto,2026-06-22 21:40:40
939c7be4-74d0-4e01-b0a2-3fa31d613d5b,Ray,Simpson,male,ray.simpson@example.com,071-879-8937,Sallins,Ireland,85418,1990-08-06,35,https://randomuser.me/api/portraits/men/40.jpg,2011-01-07,Adulto,2026-06-22 21:40:40
2a05ba41-9fbd-4eb3-98bc-fb71051a8817,Yuvraj,Pai,male,yuvraj.pai@example.com,9384640010,Muzaffarpur,India,98734,1950-08-04,75,https://randomuser.me/api/portraits/men/13.jpg,2014-09-29,Senior,2026-06-22 21:40:40
4f9b084e-3cba-4b43-93e9-4f591cd9c460,Evelácio,Freitas,male,evelacio.freitas@example.com,(27) 2529-4837,Praia Grande,Brazil,30955,1969-08-22,56,https://randomuser.me/api/portraits/men/8.jpg,2008-12-02,Maduro,2026-06-22 21:40:40
0ef73085-7c31-4d6d-9140-faf0ee5c9133,Zhané,Rojer,female,zhane.rojer@example.com,(0356) 022146,Ooltgensplaat,Netherlands,4195 BX,1998-03-16,28,https://randomuser.me/api/portraits/women/30.jpg,2009-02-08,Adulto,2026-06-22 21:40:40
4793cf6e-ef8e-4474-9b87-421255849516,Faraj,Gatty,male,faraj.gatty@example.com,7861907699,Udupi,India,77530,1969-10-27,56,https://randomuser.me/api/portraits/men/91.jpg,2020-05-12,Maduro,2026-06-22 21:40:40
10792f17-5bd5-4a3f-9518-a5a5340b3079,Concepción,Núñez,female,concepcion.nunez@example.com,939-383-705,Zaragoza,Spain,23365,1945-01-07,81,https://randomuser.me/api/portraits/women/48.jpg,2002-07-14,Senior,2026-06-22 21:40:40
f684a8a7-367e-4c9a-bc25-41cdfad15d2a,Adam,Menard,male,adam.menard@example.com,05-16-21-21-16,Montpellier,France,30006,1986-03-17,40,https://randomuser.me/api/portraits/men/17.jpg,2018-04-18,Adulto,2026-06-22 21:40:40
1e09568b-e224-4441-8a17-571734e3fa41,Kenan,Polat,male,kenan.polat@example.com,(873)-057-4694,Tokat,Turkey,55634,1952-04-07,74,https://randomuser.me/api/portraits/men/54.jpg,2002-04-22,Senior,2026-06-22 21:40:40
1655f063-891f-4ec6-9357-02c95f428563,Jamie,Gray,male,jamie.gray@example.com,071-079-1540,Birr,Ireland,29162,1953-10-03,72,https://randomuser.me/api/portraits/men/31.jpg,2017-05-03,Senior,2026-06-22 21:40:40
e0fbac7b-387a-49a5-9365-8e117615825d,Viktorija,Ilić,female,viktorija.ilic@example.com,031-5353-826,Alibunar,Serbia,19519,1991-09-10,34,https://randomuser.me/api/portraits/women/8.jpg,2021-01-13,Adulto,2026-06-22 21:40:40
dcf0e6cd-8241-47e0-b1dc-8b8a5ab9e052,Cathriona,Adams,female,cathriona.adams@example.com,021-098-7843,Fermoy,Ireland,96854,1967-08-30,58,https://randomuser.me/api/portraits/women/9.jpg,2020-02-23,Maduro,2026-06-22 21:40:40
d23213bd-c1e2-4c5f-935a-26683e036fd2,Elsa,Díaz,female,elsa.diaz@example.com,(682) 467 8043,Cofradía,Mexico,85517,1976-10-06,49,https://randomuser.me/api/portraits/women/72.jpg,2016-12-29,Maduro,2026-06-22 21:40:40
92cda03e-a183-40da-8919-07ea95fcb2fd,Mateja,Kićanović,male,mateja.kicanovic@example.com,037-1746-603,Bečej,Serbia,48776,1965-06-19,61,https://randomuser.me/api/portraits/men/25.jpg,2005-12-23,Maduro,2026-06-22 21:40:40
ff98da9c-3ca0-4d6e-bd8c-7c1ce0c3aff5,Hanna,May,female,hanna.may@example.com,011-976-1688,Ballina,Ireland,23349,1972-04-28,54,https://randomuser.me/api/portraits/women/77.jpg,2018-01-02,Maduro,2026-06-22 21:40:40
0dbc64dd-7547-4fe8-b850-8d5bde7b090d,Zóica,Cardoso,female,zoica.cardoso@example.com,(26) 3819-8473,Simões Filho,Brazil,42162,1999-09-07,26,https://randomuser.me/api/portraits/women/79.jpg,2004-02-27,Adulto,2026-06-22 21:40:40
76f84752-25a3-41e9-9b50-73258ff5f8a3,Silje,Madsen,female,silje.madsen@example.com,44835433,Askeby,Denmark,12120,1992-09-04,33,https://randomuser.me/api/portraits/women/1.jpg,2011-12-21,Adulto,2026-06-22 21:40:40
0f90efb5-bffe-49b2-b76c-259c7c2cba39,David,Guillot,male,david.guillot@example.com,079 744 05 06,Mervelier,Switzerland,2860,1985-04-06,41,https://randomuser.me/api/portraits/men/51.jpg,2006-04-27,Adulto,2026-06-22 21:40:40
052dc52c-58ce-4d8b-afdf-bbeed4943ea2,Charles,Lee,male,charles.lee@example.com,(318)-567-4744,Wellington,New Zealand,53860,1950-01-11,76,https://randomuser.me/api/portraits/men/6.jpg,2004-12-21,Senior,2026-06-22 21:40:40
ff1a21b0-424d-467a-8b01-ed062509b4ac,Prathiksha,Bhardwaj,female,prathiksha.bhardwaj@example.com,9877008557,Ranchi,India,68894,1990-02-16,36,https://randomuser.me/api/portraits/women/84.jpg,2008-05-03,Adulto,2026-06-22 21:40:40
4226a34b-475b-4ea8-bb02-5d32f1480e1e,Divyesh,Saniel,male,divyesh.saniel@example.com,9643101654,Asansol,India,66095,1995-05-13,31,https://randomuser.me/api/portraits/men/89.jpg,2007-10-11,Adulto,2026-06-22 21:40:40
2bccf062-4601-4669-a23b-3c0f22291de3,Heiko,De Beer,male,heiko.debeer@example.com,(0076) 061774,Hank,Netherlands,2863 BC,1966-06-28,59,https://randomuser.me/api/portraits/men/93.jpg,2017-01-16,Maduro,2026-06-22 21:40:40
528a2fd7-31ac-4781-956f-607658f4eff6,Brooklyn,West,female,brooklyn.west@example.com,06-0536-7018,Geraldton,Australia,1801,1980-10-27,45,https://randomuser.me/api/portraits/women/91.jpg,2009-09-14,Maduro,2026-06-22 21:40:40
64688f30-2e7b-465f-887f-60b897ca178f,Angela,Cole,female,angela.cole@example.com,051-172-5347,Castlebar,Ireland,44069,1993-06-03,33,https://randomuser.me/api/portraits/women/92.jpg,2012-01-12,Adulto,2026-06-22 21:40:40
7b477112-7431-497c-bc06-ead7194121e0,Xavier,Leyva,male,xavier.leyva@example.com,(671) 526 3152,Campamento Sarh,Mexico,37387,1951-08-09,74,https://randomuser.me/api/portraits/men/2.jpg,2020-01-01,Senior,2026-06-22 21:40:40
666365fc-a40d-4723-93b2-d73d75974d1e,Erin,Morrison,female,erin.morrison@example.com,031-972-2715,Wicklow,Ireland,97212,1958-04-10,68,https://randomuser.me/api/portraits/women/83.jpg,2012-01-27,Senior,2026-06-22 21:40:40
c0ccd969-9871-4730-90cd-0955883b7ded,Patricio,Carmona,male,patricio.carmona@example.com,(658) 138 3653,Coatepec,Mexico,97684,1961-12-27,64,https://randomuser.me/api/portraits/men/38.jpg,2006-07-10,Maduro,2026-06-22 21:40:40
23ba5990-ae0a-401c-b020-31b2b663a3a4,Ferdi,Liemburg,male,ferdi.liemburg@example.com,(030) 9924025,Cromstrijen,Netherlands,2226 HE,1964-03-12,62,https://randomuser.me/api/portraits/men/76.jpg,2021-01-23,Maduro,2026-06-22 21:40:40
409395ca-ab9f-4901-a929-8364b8616aa3,Mikkel,Johansen,male,mikkel.johansen@example.com,66389895,Vesterborg,Denmark,41557,1955-02-08,71,https://randomuser.me/api/portraits/men/58.jpg,2017-06-12,Senior,2026-06-22 21:40:40
0e3641d5-19d9-4e88-b809-58b8a38bd4bc,Sekleta,Kuc,female,sekleta.kuc@example.com,(068) H40-4456,Novodruzhesk,Ukraine,60265,1991-10-07,34,https://randomuser.me/api/portraits/women/65.jpg,2002-05-18,Adulto,2026-06-22 21:40:40
013de78b-966a-4250-b1c0-d666892849c3,Simen,Sagstad,male,simen.sagstad@example.com,33791844,Sirevåg,Norway,2953,1948-09-27,77,https://randomuser.me/api/portraits/men/55.jpg,2004-05-16,Senior,2026-06-22 21:40:40
c5b86a46-3f42-440c-9b8e-59d8eff74dfb,Colette,Nicolas,female,colette.nicolas@example.com,076 791 32 86,Torny,Switzerland,5870,1956-10-13,69,https://randomuser.me/api/portraits/women/49.jpg,2007-06-29,Senior,2026-06-22 21:40:40
7f3a73b2-87f4-436c-af7e-8e6c723cce15,Aleksandr,Kretzer,male,aleksandr.kretzer@example.com,0295-5696842,Gnoien,Germany,78927,1979-12-10,46,https://randomuser.me/api/portraits/men/53.jpg,2005-08-28,Maduro,2026-06-22 21:40:40
66959faf-534a-4380-b9c0-85a06365eb18,Lou,Brun,female,lou.brun@example.com,04-05-53-46-45,Rouen,France,14428,1961-09-07,64,https://randomuser.me/api/portraits/women/11.jpg,2003-05-16,Maduro,2026-06-22 21:40:40
b82058b7-d2ed-4b09-b8d6-d189cedb5a39,Hanna,Olson,female,hanna.olson@example.com,015396 99825,Chichester,United Kingdom,I6D 3WZ,1945-11-26,80,https://randomuser.me/api/portraits/women/50.jpg,2017-11-30,Senior,2026-06-22 21:40:40
75af6981-c96a-4878-bdce-d71d66431f31,النا,کریمی,female,ln.khrymy@example.com,087-33360868,شهریار,Iran,63723,1990-04-02,36,https://randomuser.me/api/portraits/women/67.jpg,2012-06-11,Adulto,2026-06-22 21:40:40
77ba3c53-04a8-4dbc-b6bb-864b4e1f81ea,Caroline,Johnston,female,caroline.johnston@example.com,(506) 707-4601,Hampton,United States,61585,1950-04-09,76,https://randomuser.me/api/portraits/women/21.jpg,2018-10-04,Senior,2026-06-22 21:40:40
4319adc8-1145-4f4a-a923-604ca372e9bb,Armando,Thomas,male,armando.thomas@example.com,013873 86043,Salisbury,United Kingdom,M3P 6EB,1978-02-25,48,https://randomuser.me/api/portraits/men/20.jpg,2003-04-20,Maduro,2026-06-22 21:40:40
ff4346b0-ee5d-467f-9eb0-7df4dbb94788,Darren,Marshall,male,darren.marshall@example.com,04-6215-6429,Bendigo,Australia,6227,1996-03-31,30,https://randomuser.me/api/portraits/men/32.jpg,2014-01-21,Adulto,2026-06-22 21:40:40
949e2c3a-59f8-4592-b73f-2faf55668d56,Ajay,Dalvi,male,ajay.dalvi@example.com,8345252216,Nandyal,India,95447,1964-05-10,62,https://randomuser.me/api/portraits/men/53.jpg,2009-01-27,Maduro,2026-06-22 21:40:40
d832ffc6-a9ed-4ec3-98e7-9387a5c31712,Esperanza,Robledo,female,esperanza.robledo@example.com,(699) 489 7566,Balancán,Mexico,56018,1954-10-24,71,https://randomuser.me/api/portraits/women/74.jpg,2017-04-01,Senior,2026-06-22 21:40:40
e4380703-d94d-4be5-a1eb-a3764c9edfae,Indra,Rodrigues,male,indra.rodrigues@example.com,(11) 4023-2696,Sapucaia do Sul,Brazil,61071,1997-11-02,28,https://randomuser.me/api/portraits/men/18.jpg,2020-03-31,Adulto,2026-06-22 21:40:40
ee79995f-e7e0-4fab-8cd0-ee3a8f82b09f,Martín,Ruiz,male,martin.ruiz@example.com,990-493-270,Almería,Spain,35892,1976-07-01,49,https://randomuser.me/api/portraits/men/39.jpg,2019-06-25,Maduro,2026-06-22 21:40:40
0c8aea18-2bf3-4a14-b8d6-9a317f03254c,Alejandra,Oquendo,female,alejandra.oquendo@example.com,(646) 150 8834,Lagunillas,Mexico,56751,1993-09-28,32,https://randomuser.me/api/portraits/women/58.jpg,2021-06-26,Adulto,2026-06-22 21:40:40
f33d120d-553e-4339-b979-9d2209fe5b1c,Hasan,Bonnet,male,hasan.bonnet@example.com,077 240 13 25,Nidau,Switzerland,3130,1958-05-01,68,https://randomuser.me/api/portraits/men/98.jpg,2013-02-27,Senior,2026-06-22 21:40:40
757331ea-f355-44b6-80bf-6008d4f25b74,Dulce,Roque,female,dulce.roque@example.com,(697) 044 0408,Guasave,Mexico,31571,1973-11-22,52,https://randomuser.me/api/portraits/women/1.jpg,2009-01-19,Maduro,2026-06-22 21:40:40
96848632-98d8-4b6c-a274-0f2b940c80f0,یسنا,احمدی,female,ysn.hmdy@example.com,044-33072334,تبریز,Iran,72639,1964-09-26,61,https://randomuser.me/api/portraits/women/13.jpg,2014-09-22,Maduro,2026-06-22 21:40:40
4185e395-dcd3-4080-898b-f749427105b3,محیا,محمدخان,female,mhy.mhmdkhn@example.com,036-93249295,کرمانشاه,Iran,31356,1964-12-09,61,https://randomuser.me/api/portraits/women/16.jpg,2007-05-18,Maduro,2026-06-22 21:40:40
4b90d987-cde4-468c-a512-a482e7138552,Lenni,Kauppi,male,lenni.kauppi@example.com,02-835-197,Kalajoki,Finland,28553,1981-01-10,45,https://randomuser.me/api/portraits/men/33.jpg,2007-07-22,Maduro,2026-06-22 21:40:40
5734c5b1-ddaa-4d17-ad82-c7e1a5ff77bb,Martin,Phillips,male,martin.phillips@example.com,01343 46608,Durham,United Kingdom,HO36 0UP,1967-01-21,59,https://randomuser.me/api/portraits/men/28.jpg,2005-06-11,Maduro,2026-06-22 21:40:40
7b988d32-0357-4a35-a330-e7b7418c3c75,Vilma,Hakola,female,vilma.hakola@example.com,04-575-757,Askola,Finland,74965,1958-10-28,67,https://randomuser.me/api/portraits/women/96.jpg,2009-04-18,Senior,2026-06-22 21:40:40
68011a18-2872-4e30-9802-9bd98356b3d7,Helin,Hella,female,helin.hella@example.com,54352703,Svelgen,Norway,1367,1948-11-20,77,https://randomuser.me/api/portraits/women/38.jpg,2017-04-07,Senior,2026-06-22 21:40:40
10ff6980-0a83-4876-89ac-3e65b808a2e7,Clasina,Moed,female,clasina.moed@example.com,(007) 1516227,Tjarnsweer,Netherlands,0369 NT,1992-05-02,34,https://randomuser.me/api/portraits/women/80.jpg,2019-09-29,Adulto,2026-06-22 21:40:40
330543db-c785-444e-80a6-12772966ef75,Eugenio,Tejeda,male,eugenio.tejeda@example.com,(696) 016 0543,Pomuch,Mexico,81631,1948-05-10,78,https://randomuser.me/api/portraits/men/43.jpg,2021-01-28,Senior,2026-06-22 21:40:40
b24b8af7-5046-4dfb-99f2-5a2600e6b8b6,Ana,Leclerc,female,ana.leclerc@example.com,02-70-59-50-22,Champigny-sur-Marne,France,21503,1982-10-18,43,https://randomuser.me/api/portraits/women/34.jpg,2012-04-15,Adulto,2026-06-22 21:40:40
c5390d8c-0afb-4d87-9df9-198dde6e7abb,Nathan,Wilson,male,nathan.wilson@example.com,(822)-208-5152,Dunedin,New Zealand,92314,1982-01-27,44,https://randomuser.me/api/portraits/men/89.jpg,2006-11-03,Adulto,2026-06-22 21:40:40
4cbbef6e-9251-4d4e-a089-de39f746f3d2,Martín,Riojas,male,martin.riojas@example.com,(624) 938 1753,Ocosingo,Mexico,65216,1954-01-29,72,https://randomuser.me/api/portraits/men/66.jpg,2006-08-18,Senior,2026-06-22 21:40:40
600eda8d-4a25-4a24-a399-46c042e4d53f,Fridolin,Bonnet,male,fridolin.bonnet@example.com,075 156 79 78,Domleschg,Switzerland,1691,1951-03-21,75,https://randomuser.me/api/portraits/men/95.jpg,2011-10-25,Senior,2026-06-22 21:40:40
94ea7a73-a70d-406f-bffc-490eb793ffba,Anica,Jakšić,female,anica.jaksic@example.com,019-1794-224,Dečan,Serbia,67161,1979-02-13,47,https://randomuser.me/api/portraits/women/10.jpg,2009-10-24,Maduro,2026-06-22 21:40:40
ec0700bc-bc5e-4375-a592-52b665f9d03a,Alban,Rolland,male,alban.rolland@example.com,03-83-17-51-28,Brest,France,84704,1944-10-29,81,https://randomuser.me/api/portraits/men/2.jpg,2015-03-23,Senior,2026-06-22 21:40:40
0082d427-0ca2-4c9b-be12-018d600d416c,Maxine,Butler,female,maxine.butler@example.com,08-9470-8664,Ballarat,Australia,8262,1996-09-24,29,https://randomuser.me/api/portraits/women/4.jpg,2012-06-29,Adulto,2026-06-22 21:40:40
04c4210d-e1f6-410c-9b30-e839e89a14e9,Marcel,Harkestad,male,marcel.harkestad@example.com,88612828,Hamre,Norway,7590,1963-11-23,62,https://randomuser.me/api/portraits/men/85.jpg,2019-10-27,Maduro,2026-06-22 21:40:40
cd21bf39-0962-41bb-8043-fdf2465a9996,Maddison,Watts,female,maddison.watts@example.com,011-193-4157,Newbridge,Ireland,70146,1990-04-01,36,https://randomuser.me/api/portraits/women/89.jpg,2006-09-12,Adulto,2026-06-22 21:40:40
78ba2186-4c02-4468-8ebd-6b54fbe642be,Adhira,Das,female,adhira.das@example.com,7861489779,Bhilai,India,49734,1996-07-12,29,https://randomuser.me/api/portraits/women/50.jpg,2013-09-22,Adulto,2026-06-22 21:40:40
3a8ce4a9-6837-406c-a461-f3684cd44581,Isla,Ranta,female,isla.ranta@example.com,08-105-689,Karijoki,Finland,91551,1995-05-04,31,https://randomuser.me/api/portraits/women/20.jpg,2003-06-15,Adulto,2026-06-22 21:40:40
8b21a81f-76f2-4d25-8203-01ae94394175,Sam,Turner,male,sam.turner@example.com,015396 11168,Nottingham,United Kingdom,V6Q 9ZJ,1996-12-23,29,https://randomuser.me/api/portraits/men/35.jpg,2014-09-27,Adulto,2026-06-22 21:40:40
775575e3-5bff-4671-b0da-aa3eb72a3c03,Alexander,Martin,male,alexander.martin@example.com,S38 H00-7538,Vanier,Canada,V8W 3M4,1972-11-03,53,https://randomuser.me/api/portraits/men/29.jpg,2003-03-23,Maduro,2026-06-22 21:40:40
43ae5c38-61c2-439d-b476-f71cc5d1f8e9,Zirka,Lesevichi,female,zirka.lesevichi@example.com,(067) O99-2820,Uzin,Ukraine,10853,1957-09-06,68,https://randomuser.me/api/portraits/women/40.jpg,2019-08-11,Senior,2026-06-22 21:40:40
9783ef4d-fe7f-41e0-b13e-464f15697400,Bianca,Sonntag,female,bianca.sonntag@example.com,0294-4036110,Gröditz,Germany,71797,1994-06-14,32,https://randomuser.me/api/portraits/women/61.jpg,2008-03-07,Adulto,2026-06-22 21:40:40
94ee7ed3-4e9c-41d2-956c-e634aa3b4554,Ronaldo,Araújo,male,ronaldo.araujo@example.com,(92) 3498-6379,Divinópolis,Brazil,42115,1997-05-11,29,https://randomuser.me/api/portraits/men/15.jpg,2003-09-01,Adulto,2026-06-22 21:40:40
dfe85e42-21d9-4123-b7af-80c61b482df1,Etta,Pfeifer,female,etta.pfeifer@example.com,0447-2585609,Burgdorf,Germany,94018,1998-11-12,27,https://randomuser.me/api/portraits/women/26.jpg,2016-01-25,Adulto,2026-06-22 21:40:40
ddb73b82-d813-401f-942b-29d614498633,Sinooka,Kit,female,sinooka.kit@example.com,(066) H60-2627,Alchevsk,Ukraine,51234,1997-12-26,28,https://randomuser.me/api/portraits/women/27.jpg,2003-07-21,Adulto,2026-06-22 21:40:40
f0cf75fb-cd2d-45dd-b8ab-ec9e25caf9cc,Juno,Drijver,male,juno.drijver@example.com,(0851) 544814,Genum,Netherlands,8126 XM,1993-09-05,32,https://randomuser.me/api/portraits/men/53.jpg,2011-10-06,Adulto,2026-06-22 21:40:40
5263681f-a216-4065-93ee-b9a7dc7959e6,محمدپارسا,سهيلي راد,male,mhmdprs.shylyrd@example.com,059-19592678,ورامین,Iran,92536,1956-11-05,69,https://randomuser.me/api/portraits/men/98.jpg,2003-01-11,Senior,2026-06-22 21:40:40
77716fb7-b1e9-47ff-97a8-c0955fd5a0c4,Heather,Martin,female,heather.martin@example.com,027 5204 4009,Bradford,United Kingdom,RJ4I 9NU,1960-06-14,66,https://randomuser.me/api/portraits/women/20.jpg,2017-08-10,Senior,2026-06-22 21:40:40
e97d554d-6650-4d1e-b522-e34210295290,Angie,Harrison,female,angie.harrison@example.com,071-093-1270,Oranmore,Ireland,95868,1969-02-23,57,https://randomuser.me/api/portraits/women/5.jpg,2009-04-30,Maduro,2026-06-22 21:40:40
49783370-e411-4dcb-834c-e47adc6360ef,Ava,Cooper,female,ava.cooper@example.com,(005)-460-0944,Taupo,New Zealand,77148,1990-03-08,36,https://randomuser.me/api/portraits/women/88.jpg,2002-08-14,Adulto,2026-06-22 21:40:40
aca70027-5241-4451-905f-9b89c74914cf,Gustav,Thomsen,male,gustav.thomsen@example.com,67257807,Rødvig Stevns,Denmark,81903,1966-05-29,60,https://randomuser.me/api/portraits/men/72.jpg,2018-12-16,Maduro,2026-06-22 21:40:40
66a18f47-8de5-4708-aadc-9bb97d5af052,Ana,Cavazos,female,ana.cavazos@example.com,(634) 214 0641,Kaua,Mexico,22781,1950-11-04,75,https://randomuser.me/api/portraits/women/36.jpg,2015-09-01,Senior,2026-06-22 21:40:40
8f010b6b-2210-45a7-9d9e-9f13014ec88f,Nella,Kantola,female,nella.kantola@example.com,05-790-135,Tyrnävä,Finland,94156,1980-05-01,46,https://randomuser.me/api/portraits/women/38.jpg,2007-11-07,Maduro,2026-06-22 21:40:40
3badb33b-cc61-40c8-bd84-1d4e561ae736,Lena,Jensen,female,lena.jensen@example.com,(507) 819-3783,Vernon,United States,40487,1985-01-03,41,https://randomuser.me/api/portraits/women/59.jpg,2012-11-04,Adulto,2026-06-22 21:40:40
